data_loss_epoch,data_loss_step,epoch,step,train_loss_epoch,train_loss_step
,0.08649858087301254,0,49,,0.08649858087301254
,0.08625373244285583,0,99,,0.08625373244285583
,0.10270418226718903,0,149,,0.10270418226718903
,0.09229125082492828,0,199,,0.09229125082492828
,0.10233613103628159,0,249,,0.10233613103628159
,0.07211850583553314,0,299,,0.07211850583553314
0.09492403268814087,,0,333,0.09492403268814087,
,0.10415104776620865,1,349,,0.10415104776620865
,0.05640605092048645,1,399,,0.05640605092048645
,0.041036807000637054,1,449,,0.041036807000637054
,0.11345058679580688,1,499,,0.11345058679580688
,0.09922993928194046,1,549,,0.09922993928194046
,0.0931532233953476,1,599,,0.0931532233953476
,0.06921271979808807,1,649,,0.06921271979808807
0.08310285210609436,,1,667,0.08310285210609436,
,0.07319174706935883,2,699,,0.07319174706935883
,0.11040052026510239,2,749,,0.11040052026510239
,0.08001821488142014,2,799,,0.08001821488142014
,0.08712063729763031,2,849,,0.08712063729763031
,0.07567349076271057,2,899,,0.07567349076271057
,0.10026626288890839,2,949,,0.10026626288890839
,0.09013918042182922,2,999,,0.09013918042182922
0.08302778750658035,,2,1001,0.08302778750658035,
,0.06185425445437431,3,1049,,0.06185425445437431
